trial,trigger,latency,scene_category,old,behavior,subsequent_memory
619,1111,1582074.5,manmade,old,hit,subsequent_remembered
620,2111,1583304.5,natural,old,hit,subsequent_remembered
621,1040,1584486.5,manmade,new,correctreject,subsequent_forgotten
622,2049,1586222.5,natural,new,correctreject,na
623,1041,1588318.5,manmade,new,correctreject,subsequent_remembered
624,1129,1591617,manmade,old,miss,na
625,2121,1593274.5,natural,old,miss,subsequent_remembered
626,2111,1595572,natural,old,hit,subsequent_remembered
627,1119,1597012.5,manmade,old,hit,na
628,2119,1599226,natural,old,hit,na
629,2049,1600566.5,natural,new,correctreject,na
630,1041,1601946,manmade,new,correctreject,subsequent_remembered
631,1110,1603857.5,manmade,old,hit,subsequent_forgotten
632,1049,1605748,manmade,new,correctreject,na
633,1041,1607627,manmade,new,correctreject,subsequent_remembered
634,1039,1609283,manmade,new,falsealarm,na
635,1040,1611210,manmade,new,correctreject,subsequent_forgotten
636,2119,1620694,natural,old,hit,na
637,2049,1622042,natural,new,correctreject,na
638,1031,1624088.5,manmade,new,falsealarm,subsequent_remembered
639,1049,1625751,manmade,new,correctreject,na
640,2040,1627049,natural,new,correctreject,subsequent_forgotten
641,2121,1628447,natural,old,miss,subsequent_remembered
642,1119,1629890.5,manmade,old,hit,na
643,2049,1631476.5,natural,new,correctreject,na
644,2119,1634618,natural,old,hit,na
645,1030,1636010,manmade,new,falsealarm,subsequent_forgotten
646,2039,1637741.5,natural,new,falsealarm,na
647,1031,1639270,manmade,new,falsealarm,subsequent_remembered
648,1049,1640960.5,manmade,new,correctreject,na
649,1111,1643027,manmade,old,hit,subsequent_remembered
650,2121,1644881,natural,old,miss,subsequent_remembered
651,1120,1647385,manmade,old,miss,subsequent_forgotten
652,1030,1649205.5,manmade,new,falsealarm,subsequent_forgotten
653,1049,1653039,manmade,new,correctreject,na
654,2041,1654782.5,natural,new,correctreject,subsequent_remembered
655,1129,1656834.5,manmade,old,miss,na
656,2049,1658173,natural,new,correctreject,na
