trial,trigger,latency,scene_category,old,behavior,subsequent_memory
692,1119,1283639.5,manmade,old,hit,na
693,2119,1285365,natural,old,hit,na
694,2041,1287428,natural,new,correctreject,subsequent_remembered
695,2049,1288918,natural,new,correctreject,na
696,1041,1290607,manmade,new,correctreject,subsequent_remembered
697,1039,1291887,manmade,new,falsealarm,na
698,1041,1293423,manmade,new,correctreject,subsequent_remembered
699,2119,1295052.5,natural,old,hit,na
700,2049,1296377,natural,new,correctreject,na
701,1031,1298895.5,manmade,new,falsealarm,subsequent_remembered
702,2121,1300099,natural,old,miss,subsequent_remembered
703,1121,1301563,manmade,old,miss,subsequent_remembered
704,1119,1303585,manmade,old,hit,na
705,2049,1305097.5,natural,new,correctreject,na
706,1111,1308085,manmade,old,hit,subsequent_remembered
707,2031,1309669,natural,new,falsealarm,subsequent_remembered
708,1039,1311653.5,manmade,new,falsealarm,na
709,1119,1312887.5,manmade,old,hit,na
710,1041,1314254,manmade,new,correctreject,subsequent_remembered
711,1111,1315815.5,manmade,old,hit,subsequent_remembered
712,1119,1317648.5,manmade,old,hit,na
713,1119,1319046,manmade,old,hit,na
714,1111,1320295.5,manmade,old,hit,subsequent_remembered
715,2049,1322138.5,natural,new,correctreject,na
716,2041,1324007,natural,new,correctreject,subsequent_remembered
717,2039,1325519,natural,new,falsealarm,na
718,1041,1327058,manmade,new,correctreject,subsequent_remembered
719,2049,1328671,natural,new,correctreject,na
720,2041,1330642,natural,new,correctreject,subsequent_remembered
721,1039,1333514,manmade,new,falsealarm,na
722,2111,1334957.5,natural,old,hit,subsequent_remembered
723,2111,1336626.5,natural,old,hit,subsequent_remembered
724,2040,1337891,natural,new,correctreject,subsequent_forgotten
725,2039,1340512,natural,new,falsealarm,na
726,1031,1341638.5,manmade,new,falsealarm,subsequent_remembered
727,2111,1343256,natural,old,hit,subsequent_remembered
728,2111,1344521,natural,old,hit,subsequent_remembered
729,2119,1345678,natural,old,hit,na
730,1119,1346804,manmade,old,hit,na
731,1039,1347986.5,manmade,new,falsealarm,na
732,2119,1350285.5,natural,old,hit,na
733,1111,1351688,manmade,old,hit,subsequent_remembered
734,1111,1353188,manmade,old,hit,subsequent_remembered
735,1119,1355845,manmade,old,hit,na
736,2111,1356976.5,natural,old,hit,subsequent_remembered
737,2040,1358481.5,natural,new,correctreject,subsequent_forgotten
738,1039,1360198.5,manmade,new,falsealarm,na
